species sample cov covnozeroes
Roseburia_inulinivorans_61943 ZAB-411 81 88
Roseburia_inulinivorans_61943 XEB-293 137 152
Ruminococcaceae_bacterium_61777 ZAB-064 3 4
Ruminococcaceae_bacterium_61777 XKA-001 4 5
Ruminococcaceae_bacterium_61777 XKA-008 5 5
Ruminococcaceae_bacterium_61777 XKA-026 7 8
Ruminococcaceae_bacterium_61777 ZAB-002 14 14
Ruminococcaceae_bacterium_61777 ZAB-411 14 14
Ruminococcaceae_bacterium_61777 XKA-029 24 25
Ruminococcus_bicirculans_59300 XCA-029 2 4
Ruminococcus_bicirculans_59300 XDB-417 3 5
Ruminococcus_bicirculans_59300 XEA-029 3 5
Ruminococcus_bicirculans_59300 XLA-050 3 4
Ruminococcus_bicirculans_59300 XNA-030 3 4
Ruminococcus_bicirculans_59300 XUA-318 3 4
Ruminococcus_bicirculans_59300 XVB-217 3 4
Ruminococcus_bicirculans_59300 YAB-001 3 4
Ruminococcus_bicirculans_59300 ZDA-001 3 4
Ruminococcus_bicirculans_59300 XDB-706 4 5
Ruminococcus_bicirculans_59300 XHC-022 4 5
Ruminococcus_bicirculans_59300 XHC-023 4 4
Ruminococcus_bicirculans_59300 XHC-033 4 5
Ruminococcus_bicirculans_59300 XHC-036 4 6
Ruminococcus_bicirculans_59300 XHC-040 4 5
Ruminococcus_bicirculans_59300 XJB-064 4 5
Ruminococcus_bicirculans_59300 XKA-028 4 5
Ruminococcus_bicirculans_59300 XNA-027 4 5
Ruminococcus_bicirculans_59300 XNB-064 4 5
Ruminococcus_bicirculans_59300 XVB-399 4 5
Ruminococcus_bicirculans_59300 YAD-001 4 8
Ruminococcus_bicirculans_59300 ZDA-503 4 5
Ruminococcus_bicirculans_59300 ZDB-001 4 5
Ruminococcus_bicirculans_59300 XCA-258 5 6
Ruminococcus_bicirculans_59300 XDB-036 5 7
Ruminococcus_bicirculans_59300 XDB-458 5 6
Ruminococcus_bicirculans_59300 XGB-365 5 6
Ruminococcus_bicirculans_59300 XHB-412 5 6
Ruminococcus_bicirculans_59300 XHC-027 5 6
Ruminococcus_bicirculans_59300 XIA-029 5 6
Ruminococcus_bicirculans_59300 XKB-142 5 6
Ruminococcus_bicirculans_59300 XLB-001 5 6
Ruminococcus_bicirculans_59300 XLB-064 5 6
Ruminococcus_bicirculans_59300 XNA-022 5 6
Ruminococcus_bicirculans_59300 XQA-028 5 6
Ruminococcus_bicirculans_59300 XQA-532 5 6
Ruminococcus_bicirculans_59300 XRB-347 5 6
Ruminococcus_bicirculans_59300 XVA-309 5 6
Ruminococcus_bicirculans_59300 XVA-617 5 6
Ruminococcus_bicirculans_59300 YAB-064 5 7
Ruminococcus_bicirculans_59300 YBA-260 5 6
Ruminococcus_bicirculans_59300 ZAA-600 5 5
Ruminococcus_bicirculans_59300 XAA-623 6 7
Ruminococcus_bicirculans_59300 XFA-025 6 7
Ruminococcus_bicirculans_59300 XFA-030 6 7
Ruminococcus_bicirculans_59300 XFB-313 6 6
Ruminococcus_bicirculans_59300 XGA-364 6 7
Ruminococcus_bicirculans_59300 XHC-025 6 7
Ruminococcus_bicirculans_59300 XIA-050 6 6
Ruminococcus_bicirculans_59300 XLB-029 6 7
Ruminococcus_bicirculans_59300 XUA-038 6 7
Ruminococcus_bicirculans_59300 XUA-043 6 7
Ruminococcus_bicirculans_59300 XUA-050 6 7
Ruminococcus_bicirculans_59300 XVA-027 6 7
Ruminococcus_bicirculans_59300 YAA-064 6 7
Ruminococcus_bicirculans_59300 YCA-001 6 8
Ruminococcus_bicirculans_59300 YEA-004 6 7
Ruminococcus_bicirculans_59300 ZDA-065 6 7
Ruminococcus_bicirculans_59300 WWW-000 7 8
Ruminococcus_bicirculans_59300 XFA-028 7 8
Ruminococcus_bicirculans_59300 XFA-242 7 8
Ruminococcus_bicirculans_59300 XFA-312 7 8
Ruminococcus_bicirculans_59300 XHC-029 7 9
Ruminococcus_bicirculans_59300 XHC-031 7 8
Ruminococcus_bicirculans_59300 XKB-580 7 8
Ruminococcus_bicirculans_59300 XOB-064 7 8
Ruminococcus_bicirculans_59300 XQA-024 7 8
Ruminococcus_bicirculans_59300 XVA-015 7 9
Ruminococcus_bicirculans_59300 YAA-001 7 8
Ruminococcus_bicirculans_59300 XHA-003 8 9
Ruminococcus_bicirculans_59300 XIA-025 8 9
Ruminococcus_bicirculans_59300 XIA-057 8 8
Ruminococcus_bicirculans_59300 XIB-277 8 8
Ruminococcus_bicirculans_59300 XKA-008 8 9
Ruminococcus_bicirculans_59300 XNA-023 8 9
Ruminococcus_bicirculans_59300 XNA-024 8 10
Ruminococcus_bicirculans_59300 XNB-029 8 9
Ruminococcus_bicirculans_59300 XOA-498 8 9
Ruminococcus_bicirculans_59300 XOB-129 8 9
Ruminococcus_bicirculans_59300 XRB-305 8 10
Ruminococcus_bicirculans_59300 ZAA-706 8 9
Ruminococcus_bicirculans_59300 ZDB-064 8 9
Ruminococcus_bicirculans_59300 XCA-604 9 10
Ruminococcus_bicirculans_59300 XFA-024 9 10
Ruminococcus_bicirculans_59300 XFA-026 9 10
Ruminococcus_bicirculans_59300 XGC-029 9 11
Ruminococcus_bicirculans_59300 XHC-034 9 10
Ruminococcus_bicirculans_59300 XMB-029 9 10
Ruminococcus_bicirculans_59300 XOB-036 9 9
Ruminococcus_bicirculans_59300 ZDB-506 9 10
Ruminococcus_bicirculans_59300 XDB-553 10 12
Ruminococcus_bicirculans_59300 XHA-262 10 11
Ruminococcus_bicirculans_59300 XHC-262 10 10
Ruminococcus_bicirculans_59300 XIA-064 10 11
Ruminococcus_bicirculans_59300 XPA-030 10 11
Ruminococcus_bicirculans_59300 XUA-030 10 11
Ruminococcus_bicirculans_59300 YAC-064 10 11
Ruminococcus_bicirculans_59300 XEB-001 11 12
Ruminococcus_bicirculans_59300 XHA-029 11 13
Ruminococcus_bicirculans_59300 XHC-015 11 12
Ruminococcus_bicirculans_59300 XIA-045 11 12
Ruminococcus_bicirculans_59300 XJB-001 11 12
Ruminococcus_bicirculans_59300 XQA-025 11 12
Ruminococcus_bicirculans_59300 XQB-133 11 12
Ruminococcus_bicirculans_59300 XUA-008 11 12
Ruminococcus_bicirculans_59300 XUA-129 11 12
Ruminococcus_bicirculans_59300 XVA-032 11 12
Ruminococcus_bicirculans_59300 XVB-310 11 12
Ruminococcus_bicirculans_59300 ZDA-260 11 12
Ruminococcus_bicirculans_59300 XAA-522 12 13
Ruminococcus_bicirculans_59300 XDB-330 12 14
Ruminococcus_bicirculans_59300 ZCA-260 12 14
Ruminococcus_bicirculans_59300 XHA-064 13 14
Ruminococcus_bicirculans_59300 XIA-023 13 14
Ruminococcus_bicirculans_59300 XJB-029 13 15
Ruminococcus_bicirculans_59300 XKA-022 13 15
Ruminococcus_bicirculans_59300 XPA-019 13 14
Ruminococcus_bicirculans_59300 XQA-029 13 14
Ruminococcus_bicirculans_59300 ZAA-415 13 14
Ruminococcus_bicirculans_59300 ZAA-504 13 14
Ruminococcus_bicirculans_59300 ZCB-408 13 14
Ruminococcus_bicirculans_59300 XCA-317 14 15
Ruminococcus_bicirculans_59300 XIA-024 14 15
Ruminococcus_bicirculans_59300 XIB-029 14 15
Ruminococcus_bicirculans_59300 XPA-032 14 16
Ruminococcus_bicirculans_59300 ZAA-326 14 15
Ruminococcus_bicirculans_59300 ZAA-817 14 15
Ruminococcus_bicirculans_59300 XIA-022 15 16
Ruminococcus_bicirculans_59300 XIB-064 15 16
Ruminococcus_bicirculans_59300 XQB-064 15 16
Ruminococcus_bicirculans_59300 XVA-031 15 16
Ruminococcus_bicirculans_59300 ZDB-411 15 17
Ruminococcus_bicirculans_59300 XGB-036 16 19
Ruminococcus_bicirculans_59300 XHC-037 16 17
Ruminococcus_bicirculans_59300 XQA-015 16 17
Ruminococcus_bicirculans_59300 XUA-039 16 17
Ruminococcus_bicirculans_59300 XGC-001 17 20
Ruminococcus_bicirculans_59300 XGC-428 17 20
Ruminococcus_bicirculans_59300 XHA-321 17 18
Ruminococcus_bicirculans_59300 XHC-039 17 19
Ruminococcus_bicirculans_59300 XKA-026 17 19
Ruminococcus_bicirculans_59300 XUA-022 17 18
Ruminococcus_bicirculans_59300 XUA-064 17 18
Ruminococcus_bicirculans_59300 XGC-364 18 20
Ruminococcus_bicirculans_59300 XPA-031 18 20
Ruminococcus_bicirculans_59300 ZDB-261 18 20
Ruminococcus_bicirculans_59300 XGB-029 19 22
Ruminococcus_bicirculans_59300 XPA-023 19 20
Ruminococcus_bicirculans_59300 XPA-036 19 20
Ruminococcus_bicirculans_59300 XVA-030 19 20
Ruminococcus_bicirculans_59300 XNA-028 20 22
Ruminococcus_bicirculans_59300 XVA-001 20 21
Ruminococcus_bicirculans_59300 YEB-002 20 21
Ruminococcus_bicirculans_59300 XKB-204 21 22
Ruminococcus_bicirculans_59300 XKB-362 21 22
Ruminococcus_bicirculans_59300 XAA-555 22 23
Ruminococcus_bicirculans_59300 XFB-001 22 24
Ruminococcus_bicirculans_59300 XGB-064 22 25
Ruminococcus_bicirculans_59300 XJB-036 22 24
Ruminococcus_bicirculans_59300 ZCB-505 22 24
Ruminococcus_bicirculans_59300 XEB-293 23 24
Ruminococcus_bicirculans_59300 XNA-026 23 25
Ruminococcus_bicirculans_59300 XGA-252 24 25
Ruminococcus_bicirculans_59300 XIB-259 25 27
Ruminococcus_bicirculans_59300 XNA-025 25 27
Ruminococcus_bicirculans_59300 YDB-006 25 27
Ruminococcus_bicirculans_59300 ZCB-597 25 27
Ruminococcus_bicirculans_59300 XAA-652 26 28
Ruminococcus_bicirculans_59300 XHC-001 26 28
Ruminococcus_bicirculans_59300 XHC-064 26 29
Ruminococcus_bicirculans_59300 XIA-028 26 27
Ruminococcus_bicirculans_59300 XKA-001 26 28
Ruminococcus_bicirculans_59300 XVA-024 26 28
Ruminococcus_bicirculans_59300 YBC-001 27 29
Ruminococcus_bicirculans_59300 XEB-036 28 30
Ruminococcus_bicirculans_59300 XHB-262 28 30
Ruminococcus_bicirculans_59300 ZCB-323 28 29
Ruminococcus_bicirculans_59300 XOB-001 29 30
Ruminococcus_bicirculans_59300 XUA-036 29 31
Ruminococcus_bicirculans_59300 XVA-033 29 31
Ruminococcus_bicirculans_59300 YFC-064 29 31
Ruminococcus_bicirculans_59300 XUA-015 30 32
Ruminococcus_bicirculans_59300 YBC-260 31 32
Ruminococcus_bicirculans_59300 XDB-064 32 36
Ruminococcus_bicirculans_59300 XHB-064 32 35
Ruminococcus_bicirculans_59300 XIA-027 32 34
Ruminococcus_bicirculans_59300 XIA-008 33 34
Ruminococcus_bicirculans_59300 XIA-026 33 34
Ruminococcus_bicirculans_59300 ZDB-324 33 35
Ruminococcus_bicirculans_59300 XIA-015 34 35
Ruminococcus_bicirculans_59300 XQB-001 34 36
Ruminococcus_bicirculans_59300 XQB-036 34 36
Ruminococcus_bicirculans_59300 XPA-009 35 37
Ruminococcus_bicirculans_59300 XIB-036 36 37
Ruminococcus_bicirculans_59300 XVB-064 38 39
Ruminococcus_bicirculans_59300 ZAA-263 38 39
Ruminococcus_bicirculans_59300 XUA-040 40 42
Ruminococcus_bicirculans_59300 XIB-002 41 43
Ruminococcus_bicirculans_59300 XQA-244 41 43
Ruminococcus_bicirculans_59300 ZAA-002 41 42
Ruminococcus_bicirculans_59300 XFA-029 43 46
Ruminococcus_bicirculans_59300 XDA-706 44 45
Ruminococcus_bicirculans_59300 XLB-036 45 47
Ruminococcus_bicirculans_59300 XEB-064 47 49
Ruminococcus_bicirculans_59300 XGB-428 49 53
Ruminococcus_bicirculans_59300 XIA-002 51 52
Ruminococcus_bicirculans_59300 XNA-015 56 59
Ruminococcus_bicirculans_59300 XGB-252 58 62
Ruminococcus_bicirculans_59300 XVA-029 59 62
Ruminococcus_bicirculans_59300 XFA-001 60 64
Ruminococcus_bicirculans_59300 XGC-252 61 65
Ruminococcus_bicirculans_59300 XUA-029 65 67
Ruminococcus_bicirculans_59300 XEB-029 66 69
Ruminococcus_bicirculans_59300 ZAA-066 69 72
Ruminococcus_bicirculans_59300 XHB-324 72 76
Ruminococcus_bicirculans_59300 XAA-590 75 79
Ruminococcus_bicirculans_59300 XPA-029 78 81
Ruminococcus_bicirculans_59300 XIB-199 82 84
Ruminococcus_bicirculans_59300 YEB-001 87 90
Ruminococcus_bicirculans_59300 XVB-129 88 92
Ruminococcus_bicirculans_59300 XGC-064 90 97
Ruminococcus_bicirculans_59300 XNA-001 98 102
Ruminococcus_bicirculans_59300 XUA-001 107 111
Ruminococcus_bicirculans_59300 XQA-064 144 150
Ruminococcus_bicirculans_59300 XNA-029 206 214
Ruminococcus_bicirculans_59300 XPA-002 519 535
Ruminococcus_bromii_62047 XDB-001 1 4
Ruminococcus_bromii_62047 XDB-036 1 4
Ruminococcus_bromii_62047 XDB-029 2 5
Ruminococcus_bromii_62047 XOA-030 2 4
Ruminococcus_bromii_62047 XNB-029 3 6
Ruminococcus_bromii_62047 ZDB-411 3 7
Ruminococcus_bromii_62047 XDB-458 4 7
Ruminococcus_bromii_62047 XDB-553 4 7
Ruminococcus_bromii_62047 XDB-591 4 8
Ruminococcus_bromii_62047 XGC-428 4 5
Ruminococcus_bromii_62047 XHC-001 4 5
Ruminococcus_bromii_62047 XIA-015 4 5
Ruminococcus_bromii_62047 XIA-025 4 5
Ruminococcus_bromii_62047 XIB-002 4 5
Ruminococcus_bromii_62047 XOB-028 4 5
Ruminococcus_bromii_62047 XPB-063 4 5
Ruminococcus_bromii_62047 XQA-026 4 5
Ruminococcus_bromii_62047 XQA-050 4 5
Ruminococcus_bromii_62047 XQA-455 4 5
Ruminococcus_bromii_62047 XQB-036 4 4
Ruminococcus_bromii_62047 XRB-029 4 5
Ruminococcus_bromii_62047 ZAA-504 4 8
Ruminococcus_bromii_62047 XFB-064 5 7
Ruminococcus_bromii_62047 XIA-029 5 5
Ruminococcus_bromii_62047 XIB-199 5 6
Ruminococcus_bromii_62047 XLA-008 5 6
Ruminococcus_bromii_62047 XLA-022 5 6
Ruminococcus_bromii_62047 XLA-031 5 6
Ruminococcus_bromii_62047 XMB-064 5 6
Ruminococcus_bromii_62047 XNB-064 5 9
Ruminococcus_bromii_62047 XQA-037 5 5
Ruminococcus_bromii_62047 XQA-057 5 6
Ruminococcus_bromii_62047 XUA-221 5 6
Ruminococcus_bromii_62047 XFB-001 6 7
Ruminococcus_bromii_62047 XFB-036 6 7
Ruminococcus_bromii_62047 XNB-001 6 11
Ruminococcus_bromii_62047 XOA-031 6 11
Ruminococcus_bromii_62047 XOA-036 6 10
Ruminococcus_bromii_62047 XQA-009 6 7
Ruminococcus_bromii_62047 XQA-024 6 6
Ruminococcus_bromii_62047 XQA-027 6 6
Ruminococcus_bromii_62047 XQA-043 6 6
Ruminococcus_bromii_62047 XRB-036 6 7
Ruminococcus_bromii_62047 XUA-032 6 7
Ruminococcus_bromii_62047 YBB-029 6 7
Ruminococcus_bromii_62047 XDB-512 7 12
Ruminococcus_bromii_62047 XFB-029 7 9
Ruminococcus_bromii_62047 XIA-030 7 8
Ruminococcus_bromii_62047 XIA-031 7 8
Ruminococcus_bromii_62047 XIA-057 7 7
Ruminococcus_bromii_62047 XLA-037 7 9
Ruminococcus_bromii_62047 XMB-180 7 8
Ruminococcus_bromii_62047 XOA-029 7 11
Ruminococcus_bromii_62047 XQA-039 7 8
Ruminococcus_bromii_62047 XQB-029 7 8
Ruminococcus_bromii_62047 ZDB-596 7 12
Ruminococcus_bromii_62047 XDB-330 8 13
Ruminococcus_bromii_62047 XLA-025 8 10
Ruminococcus_bromii_62047 XUA-015 8 9
Ruminococcus_bromii_62047 XUA-057 8 9
Ruminococcus_bromii_62047 XEB-064 9 10
Ruminococcus_bromii_62047 XLB-029 9 10
Ruminococcus_bromii_62047 XMB-029 9 10
Ruminococcus_bromii_62047 XOA-050 9 15
Ruminococcus_bromii_62047 XQB-452 9 11
Ruminococcus_bromii_62047 XRB-153 9 10
Ruminococcus_bromii_62047 XUA-031 9 11
Ruminococcus_bromii_62047 XUA-038 9 10
Ruminococcus_bromii_62047 XUA-040 9 10
Ruminococcus_bromii_62047 XUA-043 9 10
Ruminococcus_bromii_62047 XUA-507 9 10
Ruminococcus_bromii_62047 YBA-360 9 10
Ruminococcus_bromii_62047 ZAA-706 9 10
Ruminococcus_bromii_62047 XEB-036 10 11
Ruminococcus_bromii_62047 XHB-324 10 11
Ruminococcus_bromii_62047 XLA-036 10 12
Ruminococcus_bromii_62047 XOA-032 10 19
Ruminococcus_bromii_62047 XOA-043 10 17
Ruminococcus_bromii_62047 XQA-025 10 10
Ruminococcus_bromii_62047 XQA-028 10 11
Ruminococcus_bromii_62047 XUA-035 10 11
Ruminococcus_bromii_62047 YCB-001 10 11
Ruminococcus_bromii_62047 YDB-006 10 17
Ruminococcus_bromii_62047 XGC-364 11 12
Ruminococcus_bromii_62047 XPB-036 11 12
Ruminococcus_bromii_62047 XQB-133 11 13
Ruminococcus_bromii_62047 XDB-064 12 21
Ruminococcus_bromii_62047 XLA-028 12 13
Ruminococcus_bromii_62047 XRB-002 12 13
Ruminococcus_bromii_62047 XUA-022 12 13
Ruminococcus_bromii_62047 XUA-034 12 14
Ruminococcus_bromii_62047 XUA-397 12 13
Ruminococcus_bromii_62047 ZAA-326 12 19
Ruminococcus_bromii_62047 ZCB-505 12 12
Ruminococcus_bromii_62047 ZEA-064 12 14
Ruminococcus_bromii_62047 XHB-262 13 14
Ruminococcus_bromii_62047 XOB-036 13 14
Ruminococcus_bromii_62047 XUA-030 13 14
Ruminococcus_bromii_62047 XUA-033 13 14
Ruminococcus_bromii_62047 XJA-029 14 16
Ruminococcus_bromii_62047 XLB-294 14 16
Ruminococcus_bromii_62047 XRB-059 14 16
Ruminococcus_bromii_62047 XUA-039 14 15
Ruminococcus_bromii_62047 XUA-318 14 15
Ruminococcus_bromii_62047 ZAA-263 14 20
Ruminococcus_bromii_62047 ZDA-413 14 22
Ruminococcus_bromii_62047 XIB-259 15 16
Ruminococcus_bromii_62047 XLA-034 15 16
Ruminococcus_bromii_62047 XOB-001 15 16
Ruminococcus_bromii_62047 XQA-532 15 16
Ruminococcus_bromii_62047 XMB-116 16 18
Ruminococcus_bromii_62047 XQB-531 16 18
Ruminococcus_bromii_62047 ZAA-066 16 27
Ruminococcus_bromii_62047 XLA-043 17 18
Ruminococcus_bromii_62047 ZAA-002 17 29
Ruminococcus_bromii_62047 ZDA-324 17 26
Ruminococcus_bromii_62047 ZDB-324 17 27
Ruminococcus_bromii_62047 XFB-313 18 19
Ruminococcus_bromii_62047 XLA-030 18 20
Ruminococcus_bromii_62047 XQA-038 18 19
Ruminococcus_bromii_62047 XQB-348 18 20
Ruminococcus_bromii_62047 YAC-001 18 19
Ruminococcus_bromii_62047 XLA-027 19 21
Ruminococcus_bromii_62047 XLB-172 20 21
Ruminococcus_bromii_62047 XLA-050 21 23
Ruminococcus_bromii_62047 XUA-008 21 22
Ruminococcus_bromii_62047 XDB-417 22 33
Ruminococcus_bromii_62047 XEB-029 23 25
Ruminococcus_bromii_62047 XLB-064 23 24
Ruminococcus_bromii_62047 XFB-242 25 26
Ruminococcus_bromii_62047 YBA-260 25 27
Ruminococcus_bromii_62047 ZDB-001 25 42
Ruminococcus_bromii_62047 XLA-026 26 28
Ruminococcus_bromii_62047 XLA-148 26 28
Ruminococcus_bromii_62047 ZEA-001 26 28
Ruminococcus_bromii_62047 XQB-001 27 29
Ruminococcus_bromii_62047 ZCB-064 27 28
Ruminococcus_bromii_62047 ZDB-064 28 48
Ruminococcus_bromii_62047 XUA-050 29 31
Ruminococcus_bromii_62047 YBB-050 29 31
Ruminococcus_bromii_62047 XOB-129 30 32
Ruminococcus_bromii_62047 XPB-008 30 32
Ruminococcus_bromii_62047 XQA-244 30 31
Ruminococcus_bromii_62047 YCA-001 30 32
Ruminococcus_bromii_62047 YCB-064 30 32
Ruminococcus_bromii_62047 XOB-064 31 33
Ruminococcus_bromii_62047 XQA-133 31 32
Ruminococcus_bromii_62047 YBA-004 33 36
Ruminococcus_bromii_62047 YFC-064 33 35
Ruminococcus_bromii_62047 ZCB-001 34 36
Ruminococcus_bromii_62047 XLA-033 35 38
Ruminococcus_bromii_62047 XQB-064 35 38
Ruminococcus_bromii_62047 XGC-252 36 38
Ruminococcus_bromii_62047 XDB-267 37 53
Ruminococcus_bromii_62047 XEB-001 37 39
Ruminococcus_bromii_62047 YAC-064 37 40
Ruminococcus_bromii_62047 XIA-026 38 40
Ruminococcus_bromii_62047 XLB-036 39 41
Ruminococcus_bromii_62047 XTB-028 39 42
Ruminococcus_bromii_62047 ZCB-261 39 40
Ruminococcus_bromii_62047 ZDB-261 39 56
Ruminococcus_bromii_62047 XLA-029 41 44
Ruminococcus_bromii_62047 XQA-015 41 43
Ruminococcus_bromii_62047 XTB-038 42 45
Ruminococcus_bromii_62047 XUA-001 44 46
Ruminococcus_bromii_62047 YEA-004 45 49
Ruminococcus_bromii_62047 XIA-028 46 49
Ruminococcus_bromii_62047 XUA-036 46 49
Ruminococcus_bromii_62047 XPB-028 47 49
Ruminococcus_bromii_62047 XIA-002 49 52
Ruminococcus_bromii_62047 YBA-043 51 55
Ruminococcus_bromii_62047 XIA-027 55 59
Ruminococcus_bromii_62047 XJB-029 55 58
Ruminococcus_bromii_62047 XIA-008 56 59
Ruminococcus_bromii_62047 YBB-260 58 61
Ruminococcus_bromii_62047 XTB-001 59 62
Ruminococcus_bromii_62047 XQA-022 60 62
Ruminococcus_bromii_62047 XQA-030 62 64
Ruminococcus_bromii_62047 XTB-065 62 65
Ruminococcus_bromii_62047 XUA-129 66 69
Ruminococcus_bromii_62047 ZCB-323 67 69
Ruminococcus_bromii_62047 XQA-001 71 73
Ruminococcus_bromii_62047 XLB-001 85 89
Ruminococcus_bromii_62047 XUA-029 88 91
Ruminococcus_bromii_62047 XLA-032 98 105
Ruminococcus_bromii_62047 XLA-064 100 106
Ruminococcus_bromii_62047 XJB-036 114 120
Ruminococcus_bromii_62047 XQA-064 125 127
Ruminococcus_bromii_62047 XUA-064 134 139
Ruminococcus_bromii_62047 XJB-001 138 145
Ruminococcus_bromii_62047 XQA-029 147 151
Ruminococcus_bromii_62047 XLA-001 217 229
Ruminococcus_bromii_62047 XJB-064 441 460
Ruminococcus_callidus_61479 XHB-001 2 4
Ruminococcus_callidus_61479 XIB-259 2 3
Ruminococcus_callidus_61479 XMB-029 2 3
Ruminococcus_callidus_61479 XGA-364 3 5
Ruminococcus_callidus_61479 XGB-365 3 4
Ruminococcus_callidus_61479 XHB-262 3 4
Ruminococcus_callidus_61479 XHC-001 3 4
Ruminococcus_callidus_61479 XQB-243 3 4
Ruminococcus_callidus_61479 ZAA-066 3 5
Ruminococcus_callidus_61479 ZCB-505 3 5
Ruminococcus_callidus_61479 XHB-036 4 6
Ruminococcus_callidus_61479 XNA-015 4 6
Ruminococcus_callidus_61479 XPA-030 4 5
Ruminococcus_callidus_61479 XPA-031 4 5
Ruminococcus_callidus_61479 XQA-024 4 4
Ruminococcus_callidus_61479 XQA-028 4 5
Ruminococcus_callidus_61479 XQB-029 4 5
Ruminococcus_callidus_61479 ZAA-504 4 5
Ruminococcus_callidus_61479 ZAA-706 4 5
Ruminococcus_callidus_61479 XDA-583 5 7
Ruminococcus_callidus_61479 XGA-015 5 6
Ruminococcus_callidus_61479 XGB-001 5 7
Ruminococcus_callidus_61479 XHB-029 5 7
Ruminococcus_callidus_61479 XHC-323 5 7
Ruminococcus_callidus_61479 XIB-064 5 6
Ruminococcus_callidus_61479 XMB-064 5 6
Ruminococcus_callidus_61479 XMB-116 5 6
Ruminococcus_callidus_61479 XQA-022 5 5
Ruminococcus_callidus_61479 XQA-455 5 5
Ruminococcus_callidus_61479 XEB-036 6 8
Ruminococcus_callidus_61479 XGC-037 6 7
Ruminococcus_callidus_61479 XQA-040 6 6
Ruminococcus_callidus_61479 ZAA-002 6 8
Ruminococcus_callidus_61479 XGB-036 7 9
Ruminococcus_callidus_61479 ZAA-263 7 8
Ruminococcus_callidus_61479 XGB-029 8 10
Ruminococcus_callidus_61479 XHC-412 8 10
Ruminococcus_callidus_61479 ZAA-326 8 9
Ruminococcus_callidus_61479 XDA-513 9 10
Ruminococcus_callidus_61479 XQA-133 9 9
Ruminococcus_callidus_61479 XQA-244 9 10
Ruminococcus_callidus_61479 XQA-015 10 11
Ruminococcus_callidus_61479 XQA-030 10 10
Ruminococcus_callidus_61479 XDA-556 11 13
Ruminococcus_callidus_61479 XEB-064 11 13
Ruminococcus_callidus_61479 XGA-029 11 13
Ruminococcus_callidus_61479 XGB-428 11 12
Ruminococcus_callidus_61479 XGC-428 11 13
Ruminococcus_callidus_61479 XJA-040 11 13
Ruminococcus_callidus_61479 XGB-064 12 14
Ruminococcus_callidus_61479 XJA-064 12 14
Ruminococcus_callidus_61479 XGA-252 13 15
Ruminococcus_callidus_61479 XGC-029 13 15
Ruminococcus_callidus_61479 XNA-001 13 15
Ruminococcus_callidus_61479 XNA-029 13 15
Ruminococcus_callidus_61479 XQA-001 13 13
Ruminococcus_callidus_61479 XAA-652 14 16
Ruminococcus_callidus_61479 XDA-706 14 16
Ruminococcus_callidus_61479 XEB-001 14 17
Ruminococcus_callidus_61479 XHB-064 14 17
Ruminococcus_callidus_61479 ZCA-064 14 17
Ruminococcus_callidus_61479 XQB-001 15 17
Ruminococcus_callidus_61479 XGC-364 17 19
Ruminococcus_callidus_61479 ZCA-001 17 20
Ruminococcus_callidus_61479 XQB-064 19 21
Ruminococcus_callidus_61479 XQB-133 20 22
Ruminococcus_callidus_61479 XGB-252 23 25
Ruminococcus_callidus_61479 XIB-199 23 25
Ruminococcus_callidus_61479 XPA-029 23 25
Ruminococcus_callidus_61479 XGC-001 25 28
Ruminococcus_callidus_61479 XEB-029 28 31
Ruminococcus_callidus_61479 XGA-001 28 32
Ruminococcus_callidus_61479 XQB-036 28 31
Ruminococcus_callidus_61479 XHC-262 29 32
Ruminococcus_callidus_61479 XGC-252 39 42
Ruminococcus_callidus_61479 XPA-002 41 44
Ruminococcus_callidus_61479 XAA-590 51 57
Ruminococcus_callidus_61479 XQA-029 53 54
Ruminococcus_callidus_61479 XQA-064 60 61
Ruminococcus_callidus_61479 XGC-064 74 79
Ruminococcus_gnavus_57638 XQA-064 0 2
Ruminococcus_gnavus_57638 XGB-036 1 3
Ruminococcus_gnavus_57638 XBA-705 2 4
Ruminococcus_gnavus_57638 XDB-036 2 4
Ruminococcus_gnavus_57638 XGB-428 2 4
Ruminococcus_gnavus_57638 XKA-422 2 4
Ruminococcus_gnavus_57638 XLA-001 2 3
Ruminococcus_gnavus_57638 XLA-064 2 3
Ruminococcus_gnavus_57638 XSA-025 2 4
Ruminococcus_gnavus_57638 XSA-428 2 4
Ruminococcus_gnavus_57638 XAA-555 3 5
Ruminococcus_gnavus_57638 XAD-003 3 6
Ruminococcus_gnavus_57638 XAD-036 3 6
Ruminococcus_gnavus_57638 XBA-106 3 4
Ruminococcus_gnavus_57638 XBA-171 3 5
Ruminococcus_gnavus_57638 XBA-364 3 6
Ruminococcus_gnavus_57638 XBA-374 3 6
Ruminococcus_gnavus_57638 XBA-408 3 6
