sample	subject	hh	timepoint	species_id	relative_abundance	totalReads	speciesColonizedTransientlyMain	speciesColonizedTransientlyAll	timeOfRecoveryColonizationTurnover	typeOfRecoveryColonizationTurnover	r	K	tstar	closest_t_before_tstar	closest_t_after_star	inferred_tau	inferred_f0	Reason	tstarTimepoint	timepointIndex	timepointIndexTstar	lastUndetectableTimepointIndexBeforeTstar	lastUndetectableTimepointBeforeTstar	lastTimepointBeforeTstar	numTimepointsToReachK	timeIntervalToReachK
XQA-033	XQA	XQ	33	Coprococcus_catus_62200	0.000103673644442	9675	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	14	17	15	34	35	2	2
XQA-034	XQA	XQ	34	Coprococcus_catus_62200	0	7023	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	15	17	15	34	35	2	2
XQA-035	XQA	XQ	35	Coprococcus_catus_62200	0.000271561290003	19783	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	16	17	15	34	35	2	2
XQA-036	XQA	XQ	36	Coprococcus_catus_62200	0.000413445384289	93383	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	17	17	15	34	35	2	2
XQA-037	XQA	XQ	37	Coprococcus_catus_62200	0.000424734623488	53875	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	18	17	15	34	35	2	2
XQA-038	XQA	XQ	38	Coprococcus_catus_62200	0.00129261339438	40573	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	19	17	15	34	35	2	2
XQA-039	XQA	XQ	39	Coprococcus_catus_62200	0.000872242860459	29090	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	20	17	15	34	35	2	2
XQA-040	XQA	XQ	40	Coprococcus_catus_62200	0.000264752662002	26551	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	21	17	15	34	35	2	2
XQA-043	XQA	XQ	43	Coprococcus_catus_62200	0.000430323965045	14512	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	22	17	15	34	35	2	2
XQA-050	XQA	XQ	50	Coprococcus_catus_62200	0.000689264985353	20040	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	23	17	15	34	35	2	2
XQA-057	XQA	XQ	57	Coprococcus_catus_62200	7.9124103966e-05	11885	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	24	17	15	34	35	2	2
XQA-064	XQA	XQ	64	Coprococcus_catus_62200	0.000548593005333	329940	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	25	17	15	34	35	2	2
XQA-133	XQA	XQ	133	Coprococcus_catus_62200	0.000746598039467	67825	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	26	17	15	34	35	2	2
XQA-244	XQA	XQ	244	Coprococcus_catus_62200	0.000658941147661	54891	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	27	17	15	34	35	2	2
XQA-351	XQA	XQ	351	Coprococcus_catus_62200	0.000359954686414	5600	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	28	17	15	34	35	2	2
XQA-455	XQA	XQ	455	Coprococcus_catus_62200	0.000972085220841	16640	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	29	17	15	34	35	2	2
XQA-532	XQA	XQ	532	Coprococcus_catus_62200	0.000986699151283	26809	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	30	17	15	34	35	2	2
XQA-648	XQA	XQ	648	Coprococcus_catus_62200	0.000298207167225	20524	NA	NA	35	unknown strain	0.850147	0.000510927	36.1036	36	37	35	0.000199945	SUCCESS	36	31	17	15	34	35	2	2
XQA-001	XQA	XQ	1	Coprococcus_eutactus_61480	0.0124951618634	102543	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	1	19	13	32	37	6	6
XQA-009	XQA	XQ	9	Coprococcus_eutactus_61480	0.0150185055852	17324	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	2	19	13	32	37	6	6
XQA-015	XQA	XQ	15	Coprococcus_eutactus_61480	0.0287078137164	26689	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	3	19	13	32	37	6	6
XQA-022	XQA	XQ	22	Coprococcus_eutactus_61480	0.0181545837086	39325	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	4	19	13	32	37	6	6
XQA-024	XQA	XQ	24	Coprococcus_eutactus_61480	0.0279221173383	16970	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	5	19	13	32	37	6	6
XQA-025	XQA	XQ	25	Coprococcus_eutactus_61480	0.0341100343314	17876	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	6	19	13	32	37	6	6
XQA-026	XQA	XQ	26	Coprococcus_eutactus_61480	0.00692584704279	9156	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	7	19	13	32	37	6	6
XQA-027	XQA	XQ	27	Coprococcus_eutactus_61480	0.0200644202971	12437	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	8	19	13	32	37	6	6
XQA-028	XQA	XQ	28	Coprococcus_eutactus_61480	0.0263126599864	17723	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	9	19	13	32	37	6	6
XQA-029	XQA	XQ	29	Coprococcus_eutactus_61480	0.0196424918197	251304	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	10	19	13	32	37	6	6
XQA-030	XQA	XQ	30	Coprococcus_eutactus_61480	0.00848337965253	27004	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	11	19	13	32	37	6	6
XQA-031	XQA	XQ	31	Coprococcus_eutactus_61480	0	26981	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	12	19	13	32	37	6	6
XQA-032	XQA	XQ	32	Coprococcus_eutactus_61480	0	5460	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	13	19	13	32	37	6	6
XQA-033	XQA	XQ	33	Coprococcus_eutactus_61480	0.000820884214238	9675	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	14	19	13	32	37	6	6
XQA-034	XQA	XQ	34	Coprococcus_eutactus_61480	0.00066300889446	7023	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	15	19	13	32	37	6	6
XQA-035	XQA	XQ	35	Coprococcus_eutactus_61480	0.00102647643655	19783	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	16	19	13	32	37	6	6
XQA-036	XQA	XQ	36	Coprococcus_eutactus_61480	0.000597472048362	93383	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	17	19	13	32	37	6	6
XQA-037	XQA	XQ	37	Coprococcus_eutactus_61480	0.00320409668594	53875	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	18	19	13	32	37	6	6
XQA-038	XQA	XQ	38	Coprococcus_eutactus_61480	0.00953507604786	40573	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	19	19	13	32	37	6	6
XQA-039	XQA	XQ	39	Coprococcus_eutactus_61480	0.0139992116639	29090	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	20	19	13	32	37	6	6
XQA-040	XQA	XQ	40	Coprococcus_eutactus_61480	0.00886731804956	26551	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	21	19	13	32	37	6	6
XQA-043	XQA	XQ	43	Coprococcus_eutactus_61480	0.0299863837954	14512	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	22	19	13	32	37	6	6
XQA-050	XQA	XQ	50	Coprococcus_eutactus_61480	0.00237366891438	20040	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	23	19	13	32	37	6	6
XQA-057	XQA	XQ	57	Coprococcus_eutactus_61480	0.0122504260991	11885	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	24	19	13	32	37	6	6
XQA-064	XQA	XQ	64	Coprococcus_eutactus_61480	0.0145039156361	329940	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	25	19	13	32	37	6	6
XQA-133	XQA	XQ	133	Coprococcus_eutactus_61480	0.00448300164388	67825	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	26	19	13	32	37	6	6
XQA-244	XQA	XQ	244	Coprococcus_eutactus_61480	0.00677236750802	54891	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	27	19	13	32	37	6	6
XQA-351	XQA	XQ	351	Coprococcus_eutactus_61480	0.00717630039377	5600	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	28	19	13	32	37	6	6
XQA-455	XQA	XQ	455	Coprococcus_eutactus_61480	0.0260354644216	16640	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	29	19	13	32	37	6	6
XQA-532	XQA	XQ	532	Coprococcus_eutactus_61480	0.00332861715761	26809	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	30	19	13	32	37	6	6
XQA-648	XQA	XQ	648	Coprococcus_eutactus_61480	0.00153941239915	20524	NA	NA	37	same strain	0.724094	0.00773068	38.0248	38	39	35	0.000864985	SUCCESS	38	31	19	13	32	37	6	6
XQA-001	XQA	XQ	1	Eubacterium_eligens_61678	0.0345692616681	102543	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	1	22	16	35	40	6	8
XQA-009	XQA	XQ	9	Eubacterium_eligens_61678	0.0256915827676	17324	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	2	22	16	35	40	6	8
XQA-015	XQA	XQ	15	Eubacterium_eligens_61678	0.0110862813059	26689	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	3	22	16	35	40	6	8
XQA-022	XQA	XQ	22	Eubacterium_eligens_61678	0.0260008312216	39325	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	4	22	16	35	40	6	8
XQA-024	XQA	XQ	24	Eubacterium_eligens_61678	0.0153981018736	16970	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	5	22	16	35	40	6	8
XQA-025	XQA	XQ	25	Eubacterium_eligens_61678	0.0160380496773	17876	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	6	22	16	35	40	6	8
XQA-026	XQA	XQ	26	Eubacterium_eligens_61678	0.0119844650141	9156	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	7	22	16	35	40	6	8
XQA-027	XQA	XQ	27	Eubacterium_eligens_61678	0.0169529838595	12437	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	8	22	16	35	40	6	8
XQA-028	XQA	XQ	28	Eubacterium_eligens_61678	0.0257240722499	17723	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	9	22	16	35	40	6	8
XQA-029	XQA	XQ	29	Eubacterium_eligens_61678	0.0124315042903	251304	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	10	22	16	35	40	6	8
XQA-030	XQA	XQ	30	Eubacterium_eligens_61678	0.00611360360413	27004	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	11	22	16	35	40	6	8
XQA-031	XQA	XQ	31	Eubacterium_eligens_61678	0	26981	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	12	22	16	35	40	6	8
XQA-032	XQA	XQ	32	Eubacterium_eligens_61678	0	5460	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	13	22	16	35	40	6	8
XQA-033	XQA	XQ	33	Eubacterium_eligens_61678	0.000631009067354	9675	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	14	22	16	35	40	6	8
XQA-034	XQA	XQ	34	Eubacterium_eligens_61678	0.000144377110238	7023	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	15	22	16	35	40	6	8
XQA-035	XQA	XQ	35	Eubacterium_eligens_61678	0	19783	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	16	22	16	35	40	6	8
XQA-036	XQA	XQ	36	Eubacterium_eligens_61678	0.000391226533145	93383	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	17	22	16	35	40	6	8
XQA-037	XQA	XQ	37	Eubacterium_eligens_61678	0.0003663298538	53875	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	18	22	16	35	40	6	8
XQA-038	XQA	XQ	38	Eubacterium_eligens_61678	0.000218666709434	40573	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	19	22	16	35	40	6	8
XQA-039	XQA	XQ	39	Eubacterium_eligens_61678	0.00036579279905	29090	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	20	22	16	35	40	6	8
XQA-040	XQA	XQ	40	Eubacterium_eligens_61678	0.000982223472378	26551	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	21	22	16	35	40	6	8
XQA-043	XQA	XQ	43	Eubacterium_eligens_61678	0.00637877130326	14512	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	22	22	16	35	40	6	8
XQA-050	XQA	XQ	50	Eubacterium_eligens_61678	0.0111071114455	20040	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	23	22	16	35	40	6	8
XQA-057	XQA	XQ	57	Eubacterium_eligens_61678	0.0224022992124	11885	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	24	22	16	35	40	6	8
XQA-064	XQA	XQ	64	Eubacterium_eligens_61678	0.0237194177524	329940	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	25	22	16	35	40	6	8
XQA-133	XQA	XQ	133	Eubacterium_eligens_61678	0.0139218105768	67825	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	26	22	16	35	40	6	8
XQA-244	XQA	XQ	244	Eubacterium_eligens_61678	0.0206570143698	54891	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	27	22	16	35	40	6	8
XQA-351	XQA	XQ	351	Eubacterium_eligens_61678	0.0119049734788	5600	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	28	22	16	35	40	6	8
XQA-455	XQA	XQ	455	Eubacterium_eligens_61678	0.0114131119263	16640	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	29	22	16	35	40	6	8
XQA-532	XQA	XQ	532	Eubacterium_eligens_61678	0.00731280635594	26809	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	30	22	16	35	40	6	8
XQA-648	XQA	XQ	648	Eubacterium_eligens_61678	0.0253611997299	20524	NA	NA	43	same strain	0.549192	0.015176	44.8797	43	50	35	6.67946e-05	SUCCESS	43	31	22	16	35	40	6	8
XQA-001	XQA	XQ	1	Faecalibacterium_cf_62236	0.0251733203293	102543	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	1	19	16	35	37	3	3
XQA-009	XQA	XQ	9	Faecalibacterium_cf_62236	0.0449867574881	17324	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	2	19	16	35	37	3	3
XQA-015	XQA	XQ	15	Faecalibacterium_cf_62236	0.0566437440411	26689	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	3	19	16	35	37	3	3
XQA-022	XQA	XQ	22	Faecalibacterium_cf_62236	0.0428550970069	39325	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	4	19	16	35	37	3	3
XQA-024	XQA	XQ	24	Faecalibacterium_cf_62236	0.0125546997817	16970	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	5	19	16	35	37	3	3
XQA-025	XQA	XQ	25	Faecalibacterium_cf_62236	0.0249127601955	17876	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	6	19	16	35	37	3	3
XQA-026	XQA	XQ	26	Faecalibacterium_cf_62236	0.0295081781697	9156	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	7	19	16	35	37	3	3
XQA-027	XQA	XQ	27	Faecalibacterium_cf_62236	0.0317287134211	12437	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	8	19	16	35	37	3	3
XQA-028	XQA	XQ	28	Faecalibacterium_cf_62236	0.0295409995538	17723	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	9	19	16	35	37	3	3
XQA-029	XQA	XQ	29	Faecalibacterium_cf_62236	0.0221125227088	251304	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	10	19	16	35	37	3	3
XQA-030	XQA	XQ	30	Faecalibacterium_cf_62236	0.0674373808948	27004	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	11	19	16	35	37	3	3
XQA-031	XQA	XQ	31	Faecalibacterium_cf_62236	0.00145805801515	26981	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	12	19	16	35	37	3	3
XQA-032	XQA	XQ	32	Faecalibacterium_cf_62236	0.000313346415904	5460	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	13	19	16	35	37	3	3
XQA-033	XQA	XQ	33	Faecalibacterium_cf_62236	0.00170091790108	9675	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	14	19	16	35	37	3	3
XQA-034	XQA	XQ	34	Faecalibacterium_cf_62236	0	7023	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	15	19	16	35	37	3	3
XQA-035	XQA	XQ	35	Faecalibacterium_cf_62236	0	19783	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	16	19	16	35	37	3	3
XQA-036	XQA	XQ	36	Faecalibacterium_cf_62236	0.000392997337065	93383	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	17	19	16	35	37	3	3
XQA-037	XQA	XQ	37	Faecalibacterium_cf_62236	0.000532873845668	53875	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	18	19	16	35	37	3	3
XQA-038	XQA	XQ	38	Faecalibacterium_cf_62236	0.0089696382332	40573	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	19	19	16	35	37	3	3
XQA-039	XQA	XQ	39	Faecalibacterium_cf_62236	0.00675346020907	29090	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	20	19	16	35	37	3	3
XQA-040	XQA	XQ	40	Faecalibacterium_cf_62236	0.00799609777613	26551	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	21	19	16	35	37	3	3
XQA-043	XQA	XQ	43	Faecalibacterium_cf_62236	0.0109122766055	14512	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	22	19	16	35	37	3	3
XQA-050	XQA	XQ	50	Faecalibacterium_cf_62236	0.00894614577225	20040	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	23	19	16	35	37	3	3
XQA-057	XQA	XQ	57	Faecalibacterium_cf_62236	0.0246580534837	11885	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	24	19	16	35	37	3	3
XQA-064	XQA	XQ	64	Faecalibacterium_cf_62236	0.0473578380428	329940	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	25	19	16	35	37	3	3
XQA-133	XQA	XQ	133	Faecalibacterium_cf_62236	0.0571407195293	67825	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	26	19	16	35	37	3	3
XQA-244	XQA	XQ	244	Faecalibacterium_cf_62236	0.00185397802342	54891	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	27	19	16	35	37	3	3
XQA-351	XQA	XQ	351	Faecalibacterium_cf_62236	0.00372041954023	5600	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	28	19	16	35	37	3	3
XQA-455	XQA	XQ	455	Faecalibacterium_cf_62236	0.00354019613821	16640	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	29	19	16	35	37	3	3
XQA-532	XQA	XQ	532	Faecalibacterium_cf_62236	0.00793354508049	26809	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	30	19	16	35	37	3	3
XQA-648	XQA	XQ	648	Faecalibacterium_cf_62236	0.00379127345575	20524	NA	NA	38	same strain	1.78639	0.00893229	38.1522	38	39	35	3.20173e-05	SUCCESS	38	31	19	16	35	37	3	3
XQA-001	XQA	XQ	1	Faecalibacterium_prausnitzii_57453	0.0303290515309	102543	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	1	20	16	35	38	4	4
XQA-009	XQA	XQ	9	Faecalibacterium_prausnitzii_57453	0.050670682127	17324	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	2	20	16	35	38	4	4
XQA-015	XQA	XQ	15	Faecalibacterium_prausnitzii_57453	0.0442538606868	26689	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	3	20	16	35	38	4	4
XQA-022	XQA	XQ	22	Faecalibacterium_prausnitzii_57453	0.0296593097864	39325	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	4	20	16	35	38	4	4
XQA-024	XQA	XQ	24	Faecalibacterium_prausnitzii_57453	0.0143168703158	16970	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	5	20	16	35	38	4	4
XQA-025	XQA	XQ	25	Faecalibacterium_prausnitzii_57453	0.029664211433	17876	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	6	20	16	35	38	4	4
XQA-026	XQA	XQ	26	Faecalibacterium_prausnitzii_57453	0.0255855477954	9156	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	7	20	16	35	38	4	4
XQA-027	XQA	XQ	27	Faecalibacterium_prausnitzii_57453	0.0345914401076	12437	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	8	20	16	35	38	4	4
XQA-028	XQA	XQ	28	Faecalibacterium_prausnitzii_57453	0.0357478252301	17723	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	9	20	16	35	38	4	4
XQA-029	XQA	XQ	29	Faecalibacterium_prausnitzii_57453	0.0234593463363	251304	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	10	20	16	35	38	4	4
XQA-030	XQA	XQ	30	Faecalibacterium_prausnitzii_57453	0.0537413890289	27004	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	11	20	16	35	38	4	4
XQA-031	XQA	XQ	31	Faecalibacterium_prausnitzii_57453	0.00157964779705	26981	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	12	20	16	35	38	4	4
XQA-032	XQA	XQ	32	Faecalibacterium_prausnitzii_57453	0	5460	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	13	20	16	35	38	4	4
XQA-033	XQA	XQ	33	Faecalibacterium_prausnitzii_57453	0.0008031188218	9675	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	14	20	16	35	38	4	4
XQA-034	XQA	XQ	34	Faecalibacterium_prausnitzii_57453	0.000145325824821	7023	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	15	20	16	35	38	4	4
XQA-035	XQA	XQ	35	Faecalibacterium_prausnitzii_57453	0	19783	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	16	20	16	35	38	4	4
XQA-036	XQA	XQ	36	Faecalibacterium_prausnitzii_57453	0.000582669484174	93383	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	17	20	16	35	38	4	4
XQA-037	XQA	XQ	37	Faecalibacterium_prausnitzii_57453	0.000818044821048	53875	NA	NA	38	same strain	1.51572	0.0237997	39.0544	39	40	35	5.10134e-05	SUCCESS	39	18	20	16	35	38	4	4
