sample subject hh timepoint species_id relative_abundance totalReads speciesStatusColonizationAllTimepoints timeOfColonizationAllTimepoints strainTurnover timeOfStrainTurnover
XKA-040 XKA XK 40 Roseburia_intestinalis_56239 0 37499 abx 33 NA NA
XKA-040 XKA XK 40 Subdoligranulum_sp_62068 0 37499 followup 580 NA NA
XKA-043 XKA XK 43 Bacteroides_stercoris_56735 0 20392 post-abx 57 NA NA
XKA-043 XKA XK 43 Bacteroides_thetaiotaomicron_56941 0 20392 speciesNotColonized NA TRUE 289
XKA-043 XKA XK 43 Burkholderiales_bacterium_56577 0 20392 followup 332 NA NA
XKA-043 XKA XK 43 Escherichia_coli_58110 0.0142955640241 20392 speciesNotColonized NA TRUE 22
XKA-043 XKA XK 43 Eubacterium_eligens_61678 0 20392 followup 205 NA NA
XKA-043 XKA XK 43 Roseburia_intestinalis_56239 0 20392 abx 33 NA NA
XKA-043 XKA XK 43 Subdoligranulum_sp_62068 0 20392 followup 580 NA NA
XKA-050 XKA XK 50 Bacteroides_stercoris_56735 0 40801 post-abx 57 NA NA
XKA-050 XKA XK 50 Bacteroides_thetaiotaomicron_56941 0 40801 speciesNotColonized NA TRUE 289
XKA-050 XKA XK 50 Burkholderiales_bacterium_56577 0 40801 followup 332 NA NA
XKA-050 XKA XK 50 Escherichia_coli_58110 0.00543430925 40801 speciesNotColonized NA TRUE 22
XKA-050 XKA XK 50 Eubacterium_eligens_61678 0 40801 followup 205 NA NA
XKA-050 XKA XK 50 Roseburia_intestinalis_56239 0 40801 abx 33 NA NA
XKA-050 XKA XK 50 Subdoligranulum_sp_62068 0 40801 followup 580 NA NA
XKA-057 XKA XK 57 Bacteroides_stercoris_56735 0.00011108759871 9620 post-abx 57 NA NA
XKA-057 XKA XK 57 Bacteroides_thetaiotaomicron_56941 0 9620 speciesNotColonized NA TRUE 289
XKA-057 XKA XK 57 Burkholderiales_bacterium_56577 0 9620 followup 332 NA NA
XKA-057 XKA XK 57 Escherichia_coli_58110 0.0356762052935 9620 speciesNotColonized NA TRUE 22
XKA-057 XKA XK 57 Eubacterium_eligens_61678 0 9620 followup 205 NA NA
XKA-057 XKA XK 57 Roseburia_intestinalis_56239 0 9620 abx 33 NA NA
XKA-057 XKA XK 57 Subdoligranulum_sp_62068 0 9620 followup 580 NA NA
XKA-064 XKA XK 64 Bacteroides_stercoris_56735 0.621370631307 94584 post-abx 57 NA NA
XKA-064 XKA XK 64 Bacteroides_thetaiotaomicron_56941 0 94584 speciesNotColonized NA TRUE 289
XKA-064 XKA XK 64 Burkholderiales_bacterium_56577 0 94584 followup 332 NA NA
XKA-064 XKA XK 64 Escherichia_coli_58110 0.00739445894615 94584 speciesNotColonized NA TRUE 22
XKA-064 XKA XK 64 Eubacterium_eligens_61678 0 94584 followup 205 NA NA
XKA-064 XKA XK 64 Roseburia_intestinalis_56239 0 94584 abx 33 NA NA
XKA-064 XKA XK 64 Subdoligranulum_sp_62068 0 94584 followup 580 NA NA
XKA-142 XKA XK 142 Bacteroides_stercoris_56735 0.616530681375 64214 post-abx 57 NA NA
XKA-142 XKA XK 142 Bacteroides_thetaiotaomicron_56941 0 64214 speciesNotColonized NA TRUE 289
XKA-142 XKA XK 142 Burkholderiales_bacterium_56577 0 64214 followup 332 NA NA
XKA-142 XKA XK 142 Escherichia_coli_58110 0.00250087301438 64214 speciesNotColonized NA TRUE 22
XKA-142 XKA XK 142 Eubacterium_eligens_61678 0 64214 followup 205 NA NA
XKA-142 XKA XK 142 Roseburia_intestinalis_56239 0 64214 abx 33 NA NA
XKA-142 XKA XK 142 Subdoligranulum_sp_62068 0 64214 followup 580 NA NA
XKA-205 XKA XK 205 Bacteroides_stercoris_56735 0.656703601157 78123 post-abx 57 NA NA
XKA-205 XKA XK 205 Bacteroides_thetaiotaomicron_56941 0 78123 speciesNotColonized NA TRUE 289
XKA-205 XKA XK 205 Burkholderiales_bacterium_56577 0 78123 followup 332 NA NA
XKA-205 XKA XK 205 Escherichia_coli_58110 0.000392773661354 78123 speciesNotColonized NA TRUE 22
XKA-205 XKA XK 205 Eubacterium_eligens_61678 0.0217630060289 78123 followup 205 NA NA
XKA-205 XKA XK 205 Roseburia_intestinalis_56239 0 78123 abx 33 NA NA
XKA-205 XKA XK 205 Subdoligranulum_sp_62068 0.00065798293909 78123 followup 580 NA NA
XKA-289 XKA XK 289 Bacteroides_stercoris_56735 0.549795963619 21759 post-abx 57 NA NA
XKA-289 XKA XK 289 Bacteroides_thetaiotaomicron_56941 0.0308443585175 21759 speciesNotColonized NA TRUE 289
XKA-289 XKA XK 289 Burkholderiales_bacterium_56577 0 21759 followup 332 NA NA
XKA-289 XKA XK 289 Escherichia_coli_58110 0 21759 speciesNotColonized NA TRUE 22
XKA-289 XKA XK 289 Eubacterium_eligens_61678 0.0750366079732 21759 followup 205 NA NA
XKA-289 XKA XK 289 Roseburia_intestinalis_56239 0 21759 abx 33 NA NA
XKA-289 XKA XK 289 Subdoligranulum_sp_62068 0.000336735571295 21759 followup 580 NA NA
XKA-332 XKA XK 332 Bacteroides_stercoris_56735 0.407541495214 20055 post-abx 57 NA NA
XKA-332 XKA XK 332 Bacteroides_thetaiotaomicron_56941 0.0333115565084 20055 speciesNotColonized NA TRUE 289
XKA-332 XKA XK 332 Burkholderiales_bacterium_56577 0.0131618004932 20055 followup 332 NA NA
XKA-332 XKA XK 332 Escherichia_coli_58110 0.000247946823706 20055 speciesNotColonized NA TRUE 22
XKA-332 XKA XK 332 Eubacterium_eligens_61678 0.122551612759 20055 followup 205 NA NA
XKA-332 XKA XK 332 Roseburia_intestinalis_56239 0 20055 abx 33 NA NA
XKA-332 XKA XK 332 Subdoligranulum_sp_62068 0.000388362870032 20055 followup 580 NA NA
XKA-359 XKA XK 359 Bacteroides_stercoris_56735 0.477606822726 18516 post-abx 57 NA NA
XKA-359 XKA XK 359 Bacteroides_thetaiotaomicron_56941 0.0276307054105 18516 speciesNotColonized NA TRUE 289
XKA-359 XKA XK 359 Burkholderiales_bacterium_56577 0.0154866301561 18516 followup 332 NA NA
XKA-359 XKA XK 359 Escherichia_coli_58110 0.0108245797134 18516 speciesNotColonized NA TRUE 22
XKA-359 XKA XK 359 Eubacterium_eligens_61678 0.00919349354919 18516 followup 205 NA NA
XKA-359 XKA XK 359 Roseburia_intestinalis_56239 0 18516 abx 33 NA NA
XKA-359 XKA XK 359 Subdoligranulum_sp_62068 0.0014201786819 18516 followup 580 NA NA
XKA-386 XKA XK 386 Bacteroides_stercoris_56735 0.320914212259 31245 post-abx 57 NA NA
XKA-386 XKA XK 386 Bacteroides_thetaiotaomicron_56941 0.0147030084849 31245 speciesNotColonized NA TRUE 289
XKA-386 XKA XK 386 Burkholderiales_bacterium_56577 0.010438938458 31245 followup 332 NA NA
XKA-386 XKA XK 386 Escherichia_coli_58110 0.000269049405402 31245 speciesNotColonized NA TRUE 22
XKA-386 XKA XK 386 Eubacterium_eligens_61678 0.206794047127 31245 followup 205 NA NA
XKA-386 XKA XK 386 Roseburia_intestinalis_56239 0 31245 abx 33 NA NA
XKA-386 XKA XK 386 Subdoligranulum_sp_62068 0.000145535278228 31245 followup 580 NA NA
XKA-422 XKA XK 422 Bacteroides_stercoris_56735 0.567604872917 14774 post-abx 57 NA NA
XKA-422 XKA XK 422 Bacteroides_thetaiotaomicron_56941 0.0700976145618 14774 speciesNotColonized NA TRUE 289
XKA-422 XKA XK 422 Burkholderiales_bacterium_56577 0.00927256263116 14774 followup 332 NA NA
XKA-422 XKA XK 422 Escherichia_coli_58110 0.000797148568489 14774 speciesNotColonized NA TRUE 22
XKA-422 XKA XK 422 Eubacterium_eligens_61678 0.0577106847401 14774 followup 205 NA NA
XKA-422 XKA XK 422 Roseburia_intestinalis_56239 0 14774 abx 33 NA NA
XKA-422 XKA XK 422 Subdoligranulum_sp_62068 0.000431829173623 14774 followup 580 NA NA
XKA-580 XKA XK 580 Bacteroides_stercoris_56735 0.525126342961 125624 post-abx 57 NA NA
XKA-580 XKA XK 580 Bacteroides_thetaiotaomicron_56941 0.0793473221143 125624 speciesNotColonized NA TRUE 289
XKA-580 XKA XK 580 Burkholderiales_bacterium_56577 0.0175620102351 125624 followup 332 NA NA
XKA-580 XKA XK 580 Escherichia_coli_58110 0.000719477572366 125624 speciesNotColonized NA TRUE 22
XKA-580 XKA XK 580 Eubacterium_eligens_61678 0.0551235641459 125624 followup 205 NA NA
XKA-580 XKA XK 580 Roseburia_intestinalis_56239 0 125624 abx 33 NA NA
XKA-580 XKA XK 580 Subdoligranulum_sp_62068 0.00236465930857 125624 followup 580 NA NA
XKA-694 XKA XK 694 Bacteroides_stercoris_56735 0.536444897851 95937 post-abx 57 NA NA
XKA-694 XKA XK 694 Bacteroides_thetaiotaomicron_56941 0.126879502644 95937 speciesNotColonized NA TRUE 289
XKA-694 XKA XK 694 Burkholderiales_bacterium_56577 0.0107020187026 95937 followup 332 NA NA
XKA-694 XKA XK 694 Escherichia_coli_58110 0.012985369703 95937 speciesNotColonized NA TRUE 22
XKA-694 XKA XK 694 Eubacterium_eligens_61678 0.000295915568047 95937 followup 205 NA NA
XKA-694 XKA XK 694 Roseburia_intestinalis_56239 0 95937 abx 33 NA NA
XKA-694 XKA XK 694 Subdoligranulum_sp_62068 0.000848722241827 95937 followup 580 NA NA
XKB-001 XKB XK 1 Bacteroides_thetaiotaomicron_56941 0 88527 followup 204 NA NA
XKB-001 XKB XK 1 Blautia_wexlerae_56130 0.0199303683854 88527 speciesNotColonized NA TRUE 693
XKB-001 XKB XK 1 Burkholderiales_bacterium_56577 0 88527 followup 287 NA NA
XKB-029 XKB XK 29 Bacteroides_thetaiotaomicron_56941 0 125058 followup 204 NA NA
XKB-029 XKB XK 29 Blautia_wexlerae_56130 0.00932382347565 125058 speciesNotColonized NA TRUE 693
XKB-029 XKB XK 29 Burkholderiales_bacterium_56577 0 125058 followup 287 NA NA
XKB-036 XKB XK 36 Bacteroides_thetaiotaomicron_56941 0 75607 followup 204 NA NA
XKB-036 XKB XK 36 Blautia_wexlerae_56130 0.0079457922403 75607 speciesNotColonized NA TRUE 693
XKB-036 XKB XK 36 Burkholderiales_bacterium_56577 0 75607 followup 287 NA NA
XKB-064 XKB XK 64 Bacteroides_thetaiotaomicron_56941 0 124225 followup 204 NA NA
XKB-064 XKB XK 64 Blautia_wexlerae_56130 0.00814927915676 124225 speciesNotColonized NA TRUE 693
XKB-064 XKB XK 64 Burkholderiales_bacterium_56577 0 124225 followup 287 NA NA
XKB-142 XKB XK 142 Bacteroides_thetaiotaomicron_56941 0.000219772792299 93176 followup 204 NA NA
XKB-142 XKB XK 142 Blautia_wexlerae_56130 0.00950948289566 93176 speciesNotColonized NA TRUE 693
XKB-142 XKB XK 142 Burkholderiales_bacterium_56577 0 93176 followup 287 NA NA
XKB-204 XKB XK 204 Bacteroides_thetaiotaomicron_56941 0.005073948799 95486 followup 204 NA NA
XKB-204 XKB XK 204 Blautia_wexlerae_56130 0.00719459178447 95486 speciesNotColonized NA TRUE 693
XKB-204 XKB XK 204 Burkholderiales_bacterium_56577 0 95486 followup 287 NA NA
XKB-287 XKB XK 287 Bacteroides_thetaiotaomicron_56941 0.0042869456275 14033 followup 204 NA NA
XKB-287 XKB XK 287 Blautia_wexlerae_56130 0.0357041458986 14033 speciesNotColonized NA TRUE 693
XKB-287 XKB XK 287 Burkholderiales_bacterium_56577 0.00649981202374 14033 followup 287 NA NA
XKB-332 XKB XK 332 Bacteroides_thetaiotaomicron_56941 0.00957535756695 28050 followup 204 NA NA
XKB-332 XKB XK 332 Blautia_wexlerae_56130 0.028584793784 28050 speciesNotColonized NA TRUE 693
XKB-332 XKB XK 332 Burkholderiales_bacterium_56577 0.00752773146681 28050 followup 287 NA NA
XKB-362 XKB XK 362 Bacteroides_thetaiotaomicron_56941 0.00219953855116 132120 followup 204 NA NA
XKB-362 XKB XK 362 Blautia_wexlerae_56130 0.0189522265676 132120 speciesNotColonized NA TRUE 693
XKB-362 XKB XK 362 Burkholderiales_bacterium_56577 0.0189220573799 132120 followup 287 NA NA
XKB-381 XKB XK 381 Bacteroides_thetaiotaomicron_56941 0.00245747146928 27593 followup 204 NA NA
XKB-381 XKB XK 381 Blautia_wexlerae_56130 0.0765700071452 27593 speciesNotColonized NA TRUE 693
XKB-381 XKB XK 381 Burkholderiales_bacterium_56577 0.00749388852692 27593 followup 287 NA NA
XKB-399 XKB XK 399 Bacteroides_thetaiotaomicron_56941 0.000241378750379 28404 followup 204 NA NA
XKB-399 XKB XK 399 Blautia_wexlerae_56130 0.0394564058468 28404 speciesNotColonized NA TRUE 693
XKB-399 XKB XK 399 Burkholderiales_bacterium_56577 0.00615386254451 28404 followup 287 NA NA
XKB-467 XKB XK 467 Bacteroides_thetaiotaomicron_56941 0.00315704801701 127241 followup 204 NA NA
XKB-467 XKB XK 467 Blautia_wexlerae_56130 0.0121734031371 127241 speciesNotColonized NA TRUE 693
XKB-467 XKB XK 467 Burkholderiales_bacterium_56577 0.0175444607835 127241 followup 287 NA NA
XKB-580 XKB XK 580 Bacteroides_thetaiotaomicron_56941 0.00501485977239 121217 followup 204 NA NA
XKB-580 XKB XK 580 Blautia_wexlerae_56130 0.0206359743928 121217 speciesNotColonized NA TRUE 693
XKB-580 XKB XK 580 Burkholderiales_bacterium_56577 0.0196024091317 121217 followup 287 NA NA
XKB-693 XKB XK 693 Bacteroides_thetaiotaomicron_56941 0.00790166583223 100879 followup 204 NA NA
XKB-693 XKB XK 693 Blautia_wexlerae_56130 0.00309238487436 100879 speciesNotColonized NA TRUE 693
XKB-693 XKB XK 693 Burkholderiales_bacterium_56577 0.0151249496933 100879 followup 287 NA NA
XLA-001 XLA XL 1 Turicibacter_sanguinis_52329 0 75641 followup 148 NA NA
XLA-008 XLA XL 8 Turicibacter_sanguinis_52329 0 9281 followup 148 NA NA
XLA-022 XLA XL 22 Turicibacter_sanguinis_52329 0 17547 followup 148 NA NA
XLA-023 XLA XL 23 Turicibacter_sanguinis_52329 0 11087 followup 148 NA NA
XLA-024 XLA XL 24 Turicibacter_sanguinis_52329 0 9382 followup 148 NA NA
XLA-025 XLA XL 25 Turicibacter_sanguinis_52329 0.000145691450419 12185 followup 148 NA NA
XLA-026 XLA XL 26 Turicibacter_sanguinis_52329 0 12443 followup 148 NA NA
XLA-027 XLA XL 27 Turicibacter_sanguinis_52329 0 10725 followup 148 NA NA
XLA-028 XLA XL 28 Turicibacter_sanguinis_52329 0 10553 followup 148 NA NA
XLA-029 XLA XL 29 Turicibacter_sanguinis_52329 0 69248 followup 148 NA NA
XLA-030 XLA XL 30 Turicibacter_sanguinis_52329 0 15757 followup 148 NA NA
XLA-031 XLA XL 31 Turicibacter_sanguinis_52329 0 7486 followup 148 NA NA
XLA-032 XLA XL 32 Turicibacter_sanguinis_52329 0 42299 followup 148 NA NA
XLA-033 XLA XL 33 Turicibacter_sanguinis_52329 0 13944 followup 148 NA NA
XLA-034 XLA XL 34 Turicibacter_sanguinis_52329 0 8495 followup 148 NA NA
XLA-035 XLA XL 35 Turicibacter_sanguinis_52329 0 15564 followup 148 NA NA
XLA-036 XLA XL 36 Turicibacter_sanguinis_52329 0 63521 followup 148 NA NA
XLA-037 XLA XL 37 Turicibacter_sanguinis_52329 0 12817 followup 148 NA NA
XLA-043 XLA XL 43 Turicibacter_sanguinis_52329 0 13756 followup 148 NA NA
XLA-050 XLA XL 50 Turicibacter_sanguinis_52329 0 12655 followup 148 NA NA
XLA-064 XLA XL 64 Turicibacter_sanguinis_52329 0 102044 followup 148 NA NA
XLA-148 XLA XL 148 Turicibacter_sanguinis_52329 0.00399057403389 99254 followup 148 NA NA
XLB-001 XLB XL 1 Dialister_invisus_61905 0 67954 followup 172 NA NA
XLB-029 XLB XL 29 Dialister_invisus_61905 0 67146 followup 172 NA NA
XLB-036 XLB XL 36 Dialister_invisus_61905 0 51336 followup 172 NA NA
XLB-064 XLB XL 64 Dialister_invisus_61905 6.08365678493e-05 69456 followup 172 NA NA
XLB-172 XLB XL 172 Dialister_invisus_61905 0.00236418959176 95282 followup 172 NA NA
XLB-294 XLB XL 294 Dialister_invisus_61905 0.000527236443244 14422 followup 172 NA NA
XMB-001 XMB XM 1 Escherichia_albertii_56276 0 36097 followup 264 NA NA
XMB-001 XMB XM 1 Faecalibacterium_cf_62236 0.00885157970688 36097 speciesNotColonized NA TRUE 180
XMB-029 XMB XM 29 Escherichia_albertii_56276 0 33838 followup 264 NA NA
XMB-029 XMB XM 29 Faecalibacterium_cf_62236 0.0115087932736 33838 speciesNotColonized NA TRUE 180
XMB-036 XMB XM 36 Escherichia_albertii_56276 0 19687 followup 264 NA NA
XMB-036 XMB XM 36 Faecalibacterium_cf_62236 0.0127581291904 19687 speciesNotColonized NA TRUE 180
XMB-064 XMB XM 64 Escherichia_albertii_56276 0 30763 followup 264 NA NA
XMB-064 XMB XM 64 Faecalibacterium_cf_62236 0.00910312241119 30763 speciesNotColonized NA TRUE 180
XMB-116 XMB XM 116 Escherichia_albertii_56276 0 39074 followup 264 NA NA
XMB-116 XMB XM 116 Faecalibacterium_cf_62236 0.0119861587953 39074 speciesNotColonized NA TRUE 180
XMB-180 XMB XM 180 Escherichia_albertii_56276 0 31480 followup 264 NA NA
XMB-180 XMB XM 180 Faecalibacterium_cf_62236 0.0100603967579 31480 speciesNotColonized NA TRUE 180
XMB-264 XMB XM 264 Escherichia_albertii_56276 0.00464411921883 9842 followup 264 NA NA
XMB-264 XMB XM 264 Faecalibacterium_cf_62236 0.0121689300089 9842 speciesNotColonized NA TRUE 180
XMB-359 XMB XM 359 Escherichia_albertii_56276 0 11160 followup 264 NA NA
XMB-359 XMB XM 359 Faecalibacterium_cf_62236 0.00574275701444 11160 speciesNotColonized NA TRUE 180
XNA-001 XNA XN 1 Clostridium_sp_60465 0 64781 post-abx 38 NA NA
XNA-001 XNA XN 1 Ruminococcus_gnavus_57638 0 64781 post-abx 38 NA NA
XNA-008 XNA XN 8 Clostridium_sp_60465 0 9395 post-abx 38 NA NA
XNA-008 XNA XN 8 Ruminococcus_gnavus_57638 0 9395 post-abx 38 NA NA
XNA-015 XNA XN 15 Clostridium_sp_60465 0 39797 post-abx 38 NA NA
XNA-015 XNA XN 15 Ruminococcus_gnavus_57638 0 39797 post-abx 38 NA NA
XNA-022 XNA XN 22 Clostridium_sp_60465 0.000137330271142 8680 post-abx 38 NA NA
XNA-022 XNA XN 22 Ruminococcus_gnavus_57638 0 8680 post-abx 38 NA NA
XNA-023 XNA XN 23 Clostridium_sp_60465 0 10556 post-abx 38 NA NA
XNA-023 XNA XN 23 Ruminococcus_gnavus_57638 7.54472904535e-05 10556 post-abx 38 NA NA
XNA-024 XNA XN 24 Clostridium_sp_60465 0 13171 post-abx 38 NA NA
XNA-024 XNA XN 24 Ruminococcus_gnavus_57638 0 13171 post-abx 38 NA NA
XNA-025 XNA XN 25 Clostridium_sp_60465 0 19367 post-abx 38 NA NA
XNA-025 XNA XN 25 Ruminococcus_gnavus_57638 0 19367 post-abx 38 NA NA
XNA-026 XNA XN 26 Clostridium_sp_60465 0 12745 post-abx 38 NA NA
XNA-026 XNA XN 26 Ruminococcus_gnavus_57638 0 12745 post-abx 38 NA NA
XNA-027 XNA XN 27 Clostridium_sp_60465 0 9882 post-abx 38 NA NA
XNA-027 XNA XN 27 Ruminococcus_gnavus_57638 0 9882 post-abx 38 NA NA
XNA-028 XNA XN 28 Clostridium_sp_60465 0 10548 post-abx 38 NA NA
XNA-028 XNA XN 28 Ruminococcus_gnavus_57638 0 10548 post-abx 38 NA NA
XNA-029 XNA XN 29 Clostridium_sp_60465 0 64777 post-abx 38 NA NA
XNA-029 XNA XN 29 Ruminococcus_gnavus_57638 0 64777 post-abx 38 NA NA
XNA-030 XNA XN 30 Clostridium_sp_60465 0 8677 post-abx 38 NA NA
XNA-030 XNA XN 30 Ruminococcus_gnavus_57638 0 8677 post-abx 38 NA NA
XNA-031 XNA XN 31 Clostridium_sp_60465 0 5871 post-abx 38 NA NA
XNA-031 XNA XN 31 Ruminococcus_gnavus_57638 0 5871 post-abx 38 NA NA
XNA-032 XNA XN 32 Clostridium_sp_60465 0 5584 post-abx 38 NA NA
XNA-032 XNA XN 32 Ruminococcus_gnavus_57638 0 5584 post-abx 38 NA NA
XNA-033 XNA XN 33 Clostridium_sp_60465 0 9788 post-abx 38 NA NA
XNA-033 XNA XN 33 Ruminococcus_gnavus_57638 0 9788 post-abx 38 NA NA
XNA-034 XNA XN 34 Clostridium_sp_60465 0 10871 post-abx 38 NA NA
XNA-034 XNA XN 34 Ruminococcus_gnavus_57638 0.000147326394858 10871 post-abx 38 NA NA
XNA-036 XNA XN 36 Clostridium_sp_60465 2.31791078252e-05 64741 post-abx 38 NA NA
XNA-036 XNA XN 36 Ruminococcus_gnavus_57638 0.000341244878817 64741 post-abx 38 NA NA
XNA-037 XNA XN 37 Clostridium_sp_60465 0.000483269701697 9239 post-abx 38 NA NA
XNA-037 XNA XN 37 Ruminococcus_gnavus_57638 0.000608716159872 9239 post-abx 38 NA NA
XNA-038 XNA XN 38 Clostridium_sp_60465 0.00796590277259 9757 post-abx 38 NA NA
XNA-038 XNA XN 38 Ruminococcus_gnavus_57638 0.0121505737619 9757 post-abx 38 NA NA
XNA-039 XNA XN 39 Clostridium_sp_60465 0.00877105641933 9889 post-abx 38 NA NA
XNA-039 XNA XN 39 Ruminococcus_gnavus_57638 0.00332931740433 9889 post-abx 38 NA NA
XNA-040 XNA XN 40 Clostridium_sp_60465 0.0051565184726 9206 post-abx 38 NA NA
XNA-040 XNA XN 40 Ruminococcus_gnavus_57638 0.00260757561162 9206 post-abx 38 NA NA
XNA-043 XNA XN 43 Clostridium_sp_60465 0.00176925804238 12297 post-abx 38 NA NA
XNA-043 XNA XN 43 Ruminococcus_gnavus_57638 0.0058369167308 12297 post-abx 38 NA NA
XNA-050 XNA XN 50 Clostridium_sp_60465 0 17311 post-abx 38 NA NA
XNA-050 XNA XN 50 Ruminococcus_gnavus_57638 0.00630580991448 17311 post-abx 38 NA NA
XNA-057 XNA XN 57 Clostridium_sp_60465 0 16852 post-abx 38 NA NA
XNA-057 XNA XN 57 Ruminococcus_gnavus_57638 0.00343260449321 16852 post-abx 38 NA NA
XNA-064 XNA XN 64 Clostridium_sp_60465 0 102547 post-abx 38 NA NA
XNA-064 XNA XN 64 Ruminococcus_gnavus_57638 0.00135288168964 102547 post-abx 38 NA NA
XNB-001 XNB XN 1 Bifidobacterium_adolescentis_56815 0.00272322165756 79705 speciesNotColonized NA TRUE 29
XNB-029 XNB XN 29 Bifidobacterium_adolescentis_56815 0.00793801855002 60495 speciesNotColonized NA TRUE 29
XNB-036 XNB XN 36 Bifidobacterium_adolescentis_56815 0.00327478595235 63923 speciesNotColonized NA TRUE 29
XNB-064 XNB XN 64 Bifidobacterium_adolescentis_56815 0.0040315730271 114943 speciesNotColonized NA TRUE 29
XOA-001 XOA XO 1 Coprococcus_sp_62244 0 61841 followup 498 NA NA
XOA-001 XOA XO 1 Ruminococcus_bicirculans_59300 0 61841 followup 220 NA NA
XOA-008 XOA XO 8 Coprococcus_sp_62244 0 23290 followup 498 NA NA
XOA-008 XOA XO 8 Ruminococcus_bicirculans_59300 0 23290 followup 220 NA NA
XOA-015 XOA XO 15 Coprococcus_sp_62244 0 17829 followup 498 NA NA
XOA-015 XOA XO 15 Ruminococcus_bicirculans_59300 0 17829 followup 220 NA NA
XOA-021 XOA XO 21 Coprococcus_sp_62244 0 11966 followup 498 NA NA
XOA-021 XOA XO 21 Ruminococcus_bicirculans_59300 0 11966 followup 220 NA NA
XOA-022 XOA XO 22 Coprococcus_sp_62244 0 17257 followup 498 NA NA
XOA-022 XOA XO 22 Ruminococcus_bicirculans_59300 0 17257 followup 220 NA NA
XOA-023 XOA XO 23 Coprococcus_sp_62244 0 59972 followup 498 NA NA
XOA-023 XOA XO 23 Ruminococcus_bicirculans_59300 0 59972 followup 220 NA NA
XOA-024 XOA XO 24 Coprococcus_sp_62244 0 19466 followup 498 NA NA
XOA-024 XOA XO 24 Ruminococcus_bicirculans_59300 0 19466 followup 220 NA NA
XOA-025 XOA XO 25 Coprococcus_sp_62244 0 11940 followup 498 NA NA
XOA-025 XOA XO 25 Ruminococcus_bicirculans_59300 0 11940 followup 220 NA NA
XOA-026 XOA XO 26 Coprococcus_sp_62244 0 12554 followup 498 NA NA
XOA-026 XOA XO 26 Ruminococcus_bicirculans_59300 0 12554 followup 220 NA NA
XOA-027 XOA XO 27 Coprococcus_sp_62244 0 14791 followup 498 NA NA
XOA-027 XOA XO 27 Ruminococcus_bicirculans_59300 0 14791 followup 220 NA NA
XOA-028 XOA XO 28 Coprococcus_sp_62244 0 16618 followup 498 NA NA
XOA-028 XOA XO 28 Ruminococcus_bicirculans_59300 0 16618 followup 220 NA NA
XOA-029 XOA XO 29 Coprococcus_sp_62244 0 78592 followup 498 NA NA
XOA-029 XOA XO 29 Ruminococcus_bicirculans_59300 0 78592 followup 220 NA NA
XOA-030 XOA XO 30 Coprococcus_sp_62244 0 18059 followup 498 NA NA
XOA-030 XOA XO 30 Ruminococcus_bicirculans_59300 0 18059 followup 220 NA NA
XOA-031 XOA XO 31 Coprococcus_sp_62244 0 14186 followup 498 NA NA
XOA-031 XOA XO 31 Ruminococcus_bicirculans_59300 0 14186 followup 220 NA NA
XOA-032 XOA XO 32 Coprococcus_sp_62244 0 16819 followup 498 NA NA
XOA-032 XOA XO 32 Ruminococcus_bicirculans_59300 0 16819 followup 220 NA NA
XOA-033 XOA XO 33 Coprococcus_sp_62244 0 7516 followup 498 NA NA
XOA-033 XOA XO 33 Ruminococcus_bicirculans_59300 0 7516 followup 220 NA NA
XOA-034 XOA XO 34 Coprococcus_sp_62244 0 19498 followup 498 NA NA
XOA-034 XOA XO 34 Ruminococcus_bicirculans_59300 0 19498 followup 220 NA NA
XOA-035 XOA XO 35 Coprococcus_sp_62244 0 6612 followup 498 NA NA
XOA-035 XOA XO 35 Ruminococcus_bicirculans_59300 0 6612 followup 220 NA NA
XOA-036 XOA XO 36 Coprococcus_sp_62244 0 86907 followup 498 NA NA
XOA-036 XOA XO 36 Ruminococcus_bicirculans_59300 0 86907 followup 220 NA NA
XOA-037 XOA XO 37 Coprococcus_sp_62244 0 20711 followup 498 NA NA
XOA-037 XOA XO 37 Ruminococcus_bicirculans_59300 0 20711 followup 220 NA NA
XOA-038 XOA XO 38 Coprococcus_sp_62244 0 40772 followup 498 NA NA
XOA-038 XOA XO 38 Ruminococcus_bicirculans_59300 0 40772 followup 220 NA NA
XOA-039 XOA XO 39 Coprococcus_sp_62244 0 33991 followup 498 NA NA
XOA-039 XOA XO 39 Ruminococcus_bicirculans_59300 0 33991 followup 220 NA NA
